timestamp,red_x,red_y,green_x,green_y
22135466,216.41666666666666,254.453125,379.38709677419354,520.5
22178133,202.8838383838384,228.55555555555554,387.33898305084745,528.3389830508474
22229333,211.69948186528498,245.2020725388601,395.0,536.0
22263466,212.7860696517413,241.62686567164178,403.43636363636364,543.0545454545454
22289066,214.095,241.925,411.5,550.5
22331733,220.0765306122449,248.33673469387756,419.8888888888889,557.5
22348800,239.0977011494253,287.0344827586207,299.7291666666667,343.1979166666667
22400000,223.4591836734694,252.30612244897958,436.0,570.3703703703703
22417066,226.74111675126903,252.67005076142132,444.44262295081967,576.4426229508197
22459733,237.48584905660377,267.0377358490566,452.45762711864404,581.5593220338983
22476800,234.63020833333334,261.921875,460.3703703703704,587.0
22493866,239.21052631578948,265.6363636363636,467.6296296296296,592.0
22545066,230.1095238095238,252.6952380952381,475.5,597.5
22587733,248.9900497512438,274.1393034825871,430.1111111111111,536.1428571428571
22630400,246.3221153846154,271.3701923076923,490.5,608.6129032258065
22647466,262.2922374429224,291.34703196347033,430.97297297297297,512.7027027027027
22664533,263.82547169811323,291.79245283018867,505.1641791044776,621.3582089552239
22715733,257.2926829268293,285.21463414634144,416.27659574468083,485.1595744680851
22758400,266.92857142857144,296.0190476190476,518.5555555555555,634.4444444444445
22775466,264.68518518518516,293.9212962962963,525.1176470588235,641.5882352941177
22818133,270.63592233009706,305.74271844660194,531.0579710144928,649.5507246376811
22843733,323.9418181818182,375.26181818181817,535.125,657.5178571428571
22886400,275.65,314.62,490.4078947368421,603.6842105263158
22906133,269.25,306.0416666666667,545.1578947368421,676.0526315789474
22946133,283.2,329.0190476190476,548.9487179487179,685.9487179487179
22971733,277.90291262135923,325.2669902912621,429.63963963963965,512.0900900900901
23040000,285.0181818181818,338.05454545454546,551.9473684210526,707.8421052631579
23057066,268.8258706467662,323.50248756218906,551.9090909090909,719.8961038961039
23099733,273.6320754716981,334.83490566037733,551.4470588235295,732.035294117647
23116800,278.70089285714283,347.45982142857144,549.0361445783133,744.5542168674699
23168000,279.86842105263156,356.87280701754383,546.3493975903615,757.9518072289156
23185066,278.71627906976744,367.1209302325581,543.0,771.5
23227733,271.36199095022624,365.5429864253394,539.3222222222222,785.6777777777778
23244800,284.3185840707965,398.95575221238937,533.964705882353,800.5529411764705
23287466,277.19718309859155,397.76056338028167,527.5888888888888,815.5888888888888
23304533,275.77314814814815,408.97222222222223,519.5222222222222,830.6888888888889
23355733,266.2681818181818,405.15909090909093,509.4148936170213,844.5851063829788
23381333,266.2488479262673,420.4147465437788,395.7368421052632,628.7593984962406
23441066,261.61290322580646,427.68202764976957,456.07,813.43
23441066,256.2096069868996,436.13100436681225,471.3152173913044,885.5760869565217
23483733,250.51082251082252,443.8051948051948,412.4403669724771,791.3394495412844
23526400,233.66521739130434,421.0782608695652,365.26666666666665,697.5851851851852
23569066,235.78297872340426,450.6127659574468,419.55555555555554,921.1414141414141
23586133,227.21304347826086,449.04347826086956,400.57,930.81
23611733,216.25892857142858,437.41964285714283,381.34313725490193,938.0
23628800,211.7579908675799,444.94520547945206,362.40425531914894,944.5
23680000,208.641592920354,460.0,342.59574468085106,949.5
23714133,200.12554112554113,452.38528138528136,323.5473684210526,952.5368421052632
23756800,195.93697478991598,461.92436974789916,305.58,952.91
23756800,188.35652173913044,447.46521739130435,280.85185185185185,905.1851851851852
23825066,188.3706896551724,470.51293103448273,257.35,883.49
23867733,180.2991452991453,444.7692307692308,254.36559139784947,943.4516129032259
23884800,175.1764705882353,433.51680672268907,241.34,936.82
23910400,183.2781954887218,517.6165413533835,229.7311827956989,928.5268817204301
23944533,174.65843621399176,459.06584362139915,220.42,919.09
